"hscode_id","query_name","base_nomenclature","classification","reporter","reporter_code","year","subid","tl","tls","tldesc","product","product_description","hs4","hs4desc","hs6","hs6desc","level","tl_level_flag","record_status","d_in","i_ts","u_ts","d_ts"
"1641",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2808000000","  "," Nitric acid; sulphonitric acids.","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2808","Nitric acid; sulphonitric acids.","280800"," Nitric acid; sulphonitric acids.","10","1","R","0",NULL,NULL,NULL
"1642",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2809100000","  "," - Diphosphorus pentaoxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2809","Diphosphorus pentaoxide; phosphoric acid; polyphosphoric acids, whether or not chemically defined.","280910"," - Diphosphorus pentaoxide","10","1","R","0",NULL,NULL,NULL
"1643",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2809200010","  "," Phosphoric Acid And Polyphosphoric Acids","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2809","Diphosphorus pentaoxide; phosphoric acid; polyphosphoric acids, whether or not chemically defined.","280920"," - Phosphoric acid and polyphosphoric acids","10","1","R","0",NULL,NULL,NULL
"1644",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2809200011","  "," Orthophosphoric Acid","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2809","Diphosphorus pentaoxide; phosphoric acid; polyphosphoric acids, whether or not chemically defined.","280920"," - Phosphoric acid and polyphosphoric acids","10","1","R","0",NULL,NULL,NULL
"1645",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2810000000","  "," Oxides of boron; boric acids.","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2810","Oxides of boron; boric acids.","281000"," Oxides of boron; boric acids.","10","1","R","0",NULL,NULL,NULL
"1646",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2811110000","  "," - - Hydrogen fluoride (hydrofluoric acid)","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2811","Other inorganic acids and other inorganic oxygen compounds of non-metals.","281111"," - - Hydrogen fluoride (hydrofluoric acid)","10","1","R","0",NULL,NULL,NULL
"1647",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2811120000","  "," - - Hydrogen cyanide (hydrocyanic acid)","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2811","Other inorganic acids and other inorganic oxygen compounds of non-metals.","281112"," - - Hydrogen cyanide (hydrocyanic acid)","10","1","R","0",NULL,NULL,NULL
"1648",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2811190010","  "," Hydrogen Bromide & Hydriodic Acid","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2811","Other inorganic acids and other inorganic oxygen compounds of non-metals.","281119"," - - Other","10","1","R","0",NULL,NULL,NULL
"1649",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2811190011","  "," Sulphamic Acid","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2811","Other inorganic acids and other inorganic oxygen compounds of non-metals.","281119"," - - Other","10","1","R","0",NULL,NULL,NULL
"1650",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2811190012","  "," Aminosulphonic Acid","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2811","Other inorganic acids and other inorganic oxygen compounds of non-metals.","281119"," - - Other","10","1","R","0",NULL,NULL,NULL
"1651",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2811190013","  "," Periodic Acid","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2811","Other inorganic acids and other inorganic oxygen compounds of non-metals.","281119"," - - Other","10","1","R","0",NULL,NULL,NULL
"1652",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2811190099","  "," OTHER INORGANIC ACIDS","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2811","Other inorganic acids and other inorganic oxygen compounds of non-metals.","281119"," - - Other","10","1","R","0",NULL,NULL,NULL
"1653",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2811210010","  "," Carbondioxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2811","Other inorganic acids and other inorganic oxygen compounds of non-metals.","281121"," - - Carbon dioxide","10","1","R","0",NULL,NULL,NULL
"1654",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2811210011","  "," Dry Ice","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2811","Other inorganic acids and other inorganic oxygen compounds of non-metals.","281121"," - - Carbon dioxide","10","1","R","0",NULL,NULL,NULL
"1655",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2811220010","  "," Silica Gel","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2811","Other inorganic acids and other inorganic oxygen compounds of non-metals.","281122"," - - Silicon dioxide","10","1","R","0",NULL,NULL,NULL
"1656",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2811220011","  "," Silicon Dioxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2811","Other inorganic acids and other inorganic oxygen compounds of non-metals.","281122"," - - Silicon dioxide","10","1","R","0",NULL,NULL,NULL
"1657",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2811290010","  "," Carbon Monoxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2811","Other inorganic acids and other inorganic oxygen compounds of non-metals.","281129"," - - Other","10","1","R","0",NULL,NULL,NULL
"1658",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2811290011","  "," Nitrogen Oxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2811","Other inorganic acids and other inorganic oxygen compounds of non-metals.","281129"," - - Other","10","1","R","0",NULL,NULL,NULL
"1659",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2811290012","  "," Sulphur Dioxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2811","Other inorganic acids and other inorganic oxygen compounds of non-metals.","281129"," - - Other","10","1","R","0",NULL,NULL,NULL
"1660",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2811290099","  "," Other Inorganic Oxygen Compounds Of Non?Metals","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2811","Other inorganic acids and other inorganic oxygen compounds of non-metals.","281129"," - - Other","10","1","R","0",NULL,NULL,NULL
"1661",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2812110000","  "," - - Carbonyl dichloride (phosgene)","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2812","Halides and halide oxides of non-metals.","281211"," - - Carbonyl dichloride (phosgene)","10","1","R","0",NULL,NULL,NULL
"1662",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2812120000","  "," - - Phosphorus oxychloride","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2812","Halides and halide oxides of non-metals.","281212"," - - Phosphorus oxychloride","10","1","R","0",NULL,NULL,NULL
"1663",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2812130000","  "," - - Phosphorus trichloride","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2812","Halides and halide oxides of non-metals.","281213"," - - Phosphorus trichloride","10","1","R","0",NULL,NULL,NULL
"1664",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2812140000","  "," - - Phosphorus pentachloride","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2812","Halides and halide oxides of non-metals.","281214"," - - Phosphorus pentachloride","10","1","R","0",NULL,NULL,NULL
"1665",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2812150000","  "," - - Sulphur monochloride","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2812","Halides and halide oxides of non-metals.","281215"," - - Sulphur monochloride","10","1","R","0",NULL,NULL,NULL
"1666",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2812160000","  "," - - Sulphur dichloride","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2812","Halides and halide oxides of non-metals.","281216"," - - Sulphur dichloride","10","1","R","0",NULL,NULL,NULL
"1667",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2812170000","  "," - - Thionyl chloride","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2812","Halides and halide oxides of non-metals.","281217"," - - Thionyl chloride","10","1","R","0",NULL,NULL,NULL
"1668",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2812190000","  "," - - Other","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2812","Halides and halide oxides of non-metals.","281219"," - - Other","10","1","R","0",NULL,NULL,NULL
"1669",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2812900000","  "," - Other","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2812","Halides and halide oxides of non-metals.","281290"," - Other","10","1","R","0",NULL,NULL,NULL
"1670",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2813100000","  "," - Carbon disulphide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2813","Sulphides of non-metals; commercial phosphorus trisulphide.","281310"," - Carbon disulphide","10","1","R","0",NULL,NULL,NULL
"1671",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2813900000","  "," - Other","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2813","Sulphides of non-metals; commercial phosphorus trisulphide.","281390"," - Other","10","1","R","0",NULL,NULL,NULL
"1672",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2814101000","  "," Freon (Ammonia) R-717","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2814","Ammonia, anhydrous or in aqueous solution.","281410"," - Anhydrous ammonia","10","1","R","0",NULL,NULL,NULL
"1673",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2814109000","  "," Ammonia (Anhydrous)","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2814","Ammonia, anhydrous or in aqueous solution.","281410"," - Anhydrous ammonia","10","1","R","0",NULL,NULL,NULL
"1674",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2814200000","  "," - Ammonia in aqueous solution","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2814","Ammonia, anhydrous or in aqueous solution.","281420"," - Ammonia in aqueous solution","10","1","R","0",NULL,NULL,NULL
"1675",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2815110010","  "," Sodium Hydroxide (Caustic Soda) Sodium Metabolism","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2815","Sodium hydroxide (caustic soda); potassium hydroxide (caustic potash); peroxides of sodium or potass","281511"," - - Solid","10","1","R","0",NULL,NULL,NULL
"1676",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2815110011","  "," Sodium Hydroxide Flakes","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2815","Sodium hydroxide (caustic soda); potassium hydroxide (caustic potash); peroxides of sodium or potass","281511"," - - Solid","10","1","R","0",NULL,NULL,NULL
"1677",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2815120000","  "," - - In aqueous solution (soda lye or liquid soda)","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2815","Sodium hydroxide (caustic soda); potassium hydroxide (caustic potash); peroxides of sodium or potass","281512"," - - In aqueous solution (soda lye or liquid soda)","10","1","R","0",NULL,NULL,NULL
"1678",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2815200000","  "," - Potassium hydroxide (caustic potash)","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2815","Sodium hydroxide (caustic soda); potassium hydroxide (caustic potash); peroxides of sodium or potass","281520"," - Potassium hydroxide (caustic potash)","10","1","R","0",NULL,NULL,NULL
"1679",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2815300000","  "," - Peroxides of sodium or potassium","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2815","Sodium hydroxide (caustic soda); potassium hydroxide (caustic potash); peroxides of sodium or potass","281530"," - Peroxides of sodium or potassium","10","1","R","0",NULL,NULL,NULL
"1680",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2816100000","  "," - Hydroxide and peroxide of magnesium","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2816","Hydroxide and peroxide of magnesium; oxides, hydroxides and peroxides, of strontium or barium.","281610"," - Hydroxide and peroxide of magnesium","10","1","R","0",NULL,NULL,NULL
"1681",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2816400000","  "," - Oxides, hydroxides and peroxides, of strontium or barium","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2816","Hydroxide and peroxide of magnesium; oxides, hydroxides and peroxides, of strontium or barium.","281640"," - Oxides, hydroxides and peroxides, of strontium or barium","10","1","R","0",NULL,NULL,NULL
"1682",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2817000010","  "," Zinc Oxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2817","Zinc oxide; zinc peroxide.","281700"," Zinc oxide; zinc peroxide.","10","1","R","0",NULL,NULL,NULL
"1683",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2817000011","  "," Zinc Peroxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2817","Zinc oxide; zinc peroxide.","281700"," Zinc oxide; zinc peroxide.","10","1","R","0",NULL,NULL,NULL
"1684",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2818100000","  "," - Artificial corundum, whether or not chemically defined","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2818","Artificial corundum, whether or not chemically defined; aluminium oxide; aluminium hydroxide.","281810"," - Artificial corundum, whether or not chemically defined","10","1","R","0",NULL,NULL,NULL
"1685",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2818200000","  "," - Aluminium oxide, other than artificial corundum","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2818","Artificial corundum, whether or not chemically defined; aluminium oxide; aluminium hydroxide.","281820"," - Aluminium oxide, other than artificial corundum","10","1","R","0",NULL,NULL,NULL
"1686",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2818300000","  "," - Aluminium hydroxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2818","Artificial corundum, whether or not chemically defined; aluminium oxide; aluminium hydroxide.","281830"," - Aluminium hydroxide","10","1","R","0",NULL,NULL,NULL
"1687",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2819100000","  "," - Chromium trioxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2819","Chromium oxides and hydroxides.","281910"," - Chromium trioxide","10","1","R","0",NULL,NULL,NULL
"1688",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2819900010","  "," Chromium Oxides","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2819","Chromium oxides and hydroxides.","281990"," - Other","10","1","R","0",NULL,NULL,NULL
"1689",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2820100000","  "," - Manganese dioxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2820","Manganese oxides.","282010"," - Manganese dioxide","10","1","R","0",NULL,NULL,NULL
"1690",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2820900000","  "," - Other","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2820","Manganese oxides.","282090"," - Other","10","1","R","0",NULL,NULL,NULL
"1691",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2821100000","  "," - Iron oxides and hydroxides","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2821","Iron oxides and hydroxides; earth colours containing 70 % or more by weight of combined iron evaluat","282110"," - Iron oxides and hydroxides","10","1","R","0",NULL,NULL,NULL
"1692",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2821200000","  "," - Earth colours","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2821","Iron oxides and hydroxides; earth colours containing 70 % or more by weight of combined iron evaluat","282120"," - Earth colours","10","1","R","0",NULL,NULL,NULL
"1693",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2822000010","  "," Cobalt Hydroxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2822","Cobalt oxides and hydroxides; commercial cobalt oxides.","282200"," Cobalt oxides and hydroxides; commercial cobalt oxides.","10","1","R","0",NULL,NULL,NULL
"1694",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2822000011","  "," Cobalt Oxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2822","Cobalt oxides and hydroxides; commercial cobalt oxides.","282200"," Cobalt oxides and hydroxides; commercial cobalt oxides.","10","1","R","0",NULL,NULL,NULL
"1695",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2823000000","  "," Titanium oxides.","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2823","Titanium oxides.","282300"," Titanium oxides.","10","1","R","0",NULL,NULL,NULL
"1696",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2824100000","  "," - Lead monoxide (litharge, massicot)","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2824","Lead oxides; red lead and orange lead.","282410"," - Lead monoxide (litharge, massicot)","10","1","R","0",NULL,NULL,NULL
"1697",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2824900000","  "," - Other","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2824","Lead oxides; red lead and orange lead.","282490"," - Other","10","1","R","0",NULL,NULL,NULL
"1698",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2825100010","  "," Hydrazinium Sulphate","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2825","Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hy","282510"," - Hydrazine and hydroxylamine and their inorganic salts","10","1","R","0",NULL,NULL,NULL
"1699",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2825100011","  "," Hydrazine Hydroxylamine","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2825","Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hy","282510"," - Hydrazine and hydroxylamine and their inorganic salts","10","1","R","0",NULL,NULL,NULL
"1700",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2825200010","  "," Lithium Oxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2825","Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hy","282520"," - Lithium oxide and hydroxide","10","1","R","0",NULL,NULL,NULL
"1701",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2825200011","  "," Lithium Hydroxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2825","Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hy","282520"," - Lithium oxide and hydroxide","10","1","R","0",NULL,NULL,NULL
"1702",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2825300010","  "," Vanadium Oxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2825","Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hy","282530"," - Vanadium oxides and hydroxides","10","1","R","0",NULL,NULL,NULL
"1703",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2825300011","  "," Vanadium Hydroxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2825","Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hy","282530"," - Vanadium oxides and hydroxides","10","1","R","0",NULL,NULL,NULL
"1704",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2825400000","  "," - Nickel oxides and hydroxides","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2825","Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hy","282540"," - Nickel oxides and hydroxides","10","1","R","0",NULL,NULL,NULL
"1705",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2825500010","  "," Copper Oxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2825","Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hy","282550"," - Copper oxides and hydroxides","10","1","R","0",NULL,NULL,NULL
"1706",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2825500011","  "," Copper Hydroxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2825","Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hy","282550"," - Copper oxides and hydroxides","10","1","R","0",NULL,NULL,NULL
"1707",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2825600000","  "," - Germanium oxides and zirconium dioxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2825","Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hy","282560"," - Germanium oxides and zirconium dioxide","10","1","R","0",NULL,NULL,NULL
"1708",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2825700000","  "," - Molybdenum oxides and hydroxides","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2825","Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hy","282570"," - Molybdenum oxides and hydroxides","10","1","R","0",NULL,NULL,NULL
"1709",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2825800000","  "," - Antimony oxides","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2825","Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hy","282580"," - Antimony oxides","10","1","R","0",NULL,NULL,NULL
"1710",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2825900010","  "," Mercuric Oxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2825","Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hy","282590"," - Other","10","1","R","0",NULL,NULL,NULL
"1711",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2825900011","  "," Red Oxide Powder","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2825","Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hy","282590"," - Other","10","1","R","0",NULL,NULL,NULL
"1712",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2825900012","  "," Other Inorganic Bases; Hydroxide & Peroxide, Nes","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2825","Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hy","282590"," - Other","10","1","R","0",NULL,NULL,NULL
"1713",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2825900013","  "," Tin Dioxide","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2825","Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hy","282590"," - Other","10","1","R","0",NULL,NULL,NULL
"1714",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2825900099","  "," Other Inorganic Bases And Other Metal Oxides, Hydroxides And Peroxides","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2825","Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hy","282590"," - Other","10","1","R","0",NULL,NULL,NULL
"1715",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2826120000","  "," - - Of aluminium","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2826","Fluorides; fluorosilicates, fluoroaluminates and other complex fluorine salts.","282612"," - - Of aluminium","10","1","R","0",NULL,NULL,NULL
"1716",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2826190010","  "," Fluorides","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2826","Fluorides; fluorosilicates, fluoroaluminates and other complex fluorine salts.","282619"," - - Other","10","1","R","0",NULL,NULL,NULL
"1717",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2826190011","  "," Sodium Fluoride","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2826","Fluorides; fluorosilicates, fluoroaluminates and other complex fluorine salts.","282619"," - - Other","10","1","R","0",NULL,NULL,NULL
"1718",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2826190012","  "," Ammonium Fluoride","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2826","Fluorides; fluorosilicates, fluoroaluminates and other complex fluorine salts.","282619"," - - Other","10","1","R","0",NULL,NULL,NULL
"1719",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2826300000","  "," - Sodium hexafluoroaluminate (synthetic cryolite)","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2826","Fluorides; fluorosilicates, fluoroaluminates and other complex fluorine salts.","282630"," - Sodium hexafluoroaluminate (synthetic cryolite)","10","1","R","0",NULL,NULL,NULL
"1720",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2826900000","  "," - Other","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2826","Fluorides; fluorosilicates, fluoroaluminates and other complex fluorine salts.","282690"," - Other","10","1","R","0",NULL,NULL,NULL
"1721",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2827100000","  "," - Ammonium chloride","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2827","Chlorides, chloride oxides and chloride hydroxides; bromides and bromide oxides; iodides and iodide ","282710"," - Ammonium chloride","10","1","R","0",NULL,NULL,NULL
"1722",NULL,"HS 2017","Harmonized System 2017","Maldives","462","2019","1","2827200000","  "," - Calcium chloride","28","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare- earth metals, of ra","2827","Chlorides, chloride oxides and chloride hydroxides; bromides and bromide oxides; iodides and iodide ","282720"," - Calcium chloride","10","1","R","0",NULL,NULL,NULL
